MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Gr Liv Area,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Wood Deck SF,Pool Area,Mo Sold,Yr Sold,SalePrice,Bathrooms,Porch SF,Total SF
50,8398,6,8,1910,1990,1650,3,6,0,128,0,11,2007,144100,2,103,1650
20,9750,5,5,1958,1958,960,3,5,0,0,0,7,2006,125000,1,0,960
190,10320,6,7,1915,1965,1403,3,7,0,0,0,2,2009,116000,2,288,1403
60,8200,7,5,2003,2004,1928,4,8,1,100,0,7,2007,219500,3,48,1928
20,9600,5,5,1951,1951,1216,3,7,0,0,0,5,2006,135000,1,0,1216
20,14122,8,5,2005,2006,1822,3,8,1,0,0,2,2010,259000,2,119,1822
90,11841,6,5,1990,1990,816,3,5,0,0,0,5,2007,118500,1,32,816
70,3068,6,8,1920,1993,1324,3,6,0,0,0,2,2010,122000,1,112,1324
60,8450,7,5,2003,2003,1710,3,8,0,0,0,2,2008,208500,3,61,1710
20,10652,7,5,2006,2007,1494,3,7,1,160,0,8,2007,279500,2,33,1494
60,8640,7,5,2009,2009,1547,3,7,0,169,0,6,2010,215200,3,45,1547
20,10355,5,5,1967,1967,1214,3,5,1,0,0,7,2007,143000,2,111,1214
160,13108,8,5,1994,1994,2687,4,9,0,168,0,12,2006,270000,3,12,2687
20,16492,6,6,1966,2002,1888,2,6,1,0,0,6,2010,190000,3,0,1888
50,11409,5,4,1949,2008,1716,3,8,1,0,0,1,2009,131000,2,160,1716
20,39290,10,5,2008,2009,5095,2,15,2,546,0,10,2007,183850,3,484,5095
60,10820,7,5,1999,1999,1873,3,7,1,202,0,3,2007,235500,3,123,1873
50,5160,6,6,1927,1950,1666,3,4,0,0,0,8,2009,135000,1,148,1666
20,12450,5,5,2003,2004,1114,3,6,0,0,0,6,2009,153000,2,42,1114
20,10825,7,7,1983,1983,1260,3,6,0,152,0,7,2008,181900,2,0,1260
50,8500,5,7,1919,2005,1517,3,7,0,0,0,8,2007,115000,2,144,1517
20,10000,6,6,1962,1962,1116,3,5,0,0,0,2,2010,160000,2,385,1116
85,9069,6,6,1992,1992,996,2,5,0,120,0,4,2010,147000,1,0,996
45,6130,5,6,1924,1950,784,2,5,0,0,0,5,2008,109500,1,116,784
70,6120,5,8,1920,2004,1513,4,8,0,24,0,5,2007,137500,2,150,1513
20,9541,7,5,2009,2009,1502,3,7,0,0,0,9,2009,233170,2,114,1502
50,4347,6,8,1910,1950,1609,3,7,0,0,0,6,2008,127500,1,182,1609
60,9375,8,5,2002,2002,2169,3,7,1,192,0,8,2007,228500,3,87,2169
40,9100,5,6,1930,1960,935,2,4,0,0,0,8,2008,79500,1,0,935
30,8088,2,3,1922,1955,498,1,3,0,0,0,2,2006,35000,1,100,498
60,16226,8,5,1998,1999,2452,4,9,1,208,0,5,2007,267000,3,50,2452
20,11578,9,5,2008,2008,1736,3,7,1,319,0,7,2009,360000,2,90,1736
60,10021,6,6,1997,2006,1308,3,6,0,142,0,5,2007,175000,3,54,1308
80,9600,8,5,1976,1976,2499,4,5,1,0,0,1,2009,180500,3,64,2499
60,16052,10,5,2006,2006,2698,4,11,1,250,0,7,2006,535000,3,0,2698
30,6120,5,7,1925,1950,1015,3,6,0,0,0,7,2006,88000,1,232,1015
160,2645,8,5,1999,2000,1441,2,5,0,206,0,11,2007,174000,3,0,1441
90,10800,5,5,1987,1988,1200,3,5,0,120,0,3,2009,179000,3,0,1200
20,10140,6,6,1974,1974,1116,3,6,1,0,0,4,2009,167900,2,0,1116
30,10625,5,5,1920,1950,835,2,5,0,0,0,5,2010,83000,1,77,835
90,8393,5,5,1959,2005,1712,4,8,0,272,0,6,2006,145000,2,54,1712
50,5925,4,6,1900,1950,1141,3,6,0,0,0,5,2007,85000,1,96,1141
20,12137,7,5,1998,1998,1661,3,6,0,0,0,5,2010,224900,2,34,1661
60,11184,6,5,1978,1978,1683,3,7,1,243,0,7,2009,172500,3,0,1683
60,8333,7,5,2006,2006,1491,3,7,1,100,0,5,2007,168675,3,30,1491
20,11146,8,5,2006,2006,1717,3,7,1,169,0,7,2009,255500,2,39,1717
20,17600,6,5,1960,1960,1478,3,6,2,0,0,12,2009,157500,2,40,1478
20,10475,8,5,2008,2008,1694,3,7,0,160,0,2,2010,245350,2,33,1694
70,4000,7,8,1930,1995,1098,2,5,1,0,0,6,2007,148500,1,0,1098
20,9520,8,5,2007,2008,1646,3,7,1,192,0,4,2008,293077,2,44,1646
20,7200,5,5,1972,2000,864,3,5,0,155,0,9,2007,127000,1,0,864
30,11515,4,5,1958,1994,943,3,5,0,0,0,8,2007,80000,1,60,943
30,5900,4,7,1923,1958,869,2,4,0,0,0,8,2006,85500,1,0,869
160,3180,7,5,2005,2005,1200,2,4,0,0,0,6,2006,151000,3,166,1200
50,6240,5,4,1936,1950,1344,3,7,0,200,0,4,2006,115000,1,114,1344
20,15274,9,5,2003,2003,2452,3,10,1,0,0,7,2009,445000,2,116,2452
120,4426,6,5,2004,2004,848,1,3,0,140,0,2,2008,145000,1,0,848
70,11700,7,7,1880,2003,2640,4,8,1,181,0,5,2009,265979,2,386,2640
20,18261,9,5,2005,2005,2000,3,8,2,351,0,9,2006,470000,3,225,2000
20,11425,5,6,1954,1954,1008,2,4,1,0,0,7,2006,137000,1,120,1008
190,11235,5,5,1963,1963,999,3,6,0,40,0,3,2007,130000,1,176,999
20,5000,1,3,1946,1950,334,1,2,0,0,0,1,2007,39300,1,0,334
120,4538,9,5,2001,2001,1310,1,5,1,277,0,7,2008,285000,2,45,1310
30,9800,5,5,1920,1950,1012,2,5,0,121,0,4,2010,67500,1,80,1012
160,1953,6,5,1973,1973,987,2,5,0,72,0,6,2006,83000,2,0,987
60,9720,9,5,2001,2002,1947,3,7,1,168,0,1,2008,274000,3,116,1947
60,8800,6,7,1964,1997,2154,5,8,1,0,0,7,2007,224500,3,161,2154
20,8294,4,5,1971,1971,872,3,5,0,0,0,6,2007,123000,1,0,872
30,8100,5,6,1948,1973,1559,2,5,0,0,0,6,2007,153500,1,346,1559
60,8068,6,5,2002,2002,2267,4,8,1,120,0,12,2009,200000,3,46,2267
20,7993,7,5,2008,2009,1436,3,6,0,0,0,10,2009,225000,2,121,1436
160,1680,5,5,1971,1971,1302,3,6,0,0,0,5,2009,112000,3,0,1302
60,8004,8,5,2009,2009,1935,3,8,0,0,0,12,2009,263435,3,150,1935
85,7838,5,5,1967,1967,900,3,6,1,175,0,12,2006,123000,1,144,900
60,12728,8,5,2001,2001,2439,4,7,1,184,0,1,2007,275000,3,121,2439
120,4740,8,5,1988,1988,1179,2,5,0,0,0,10,2007,182000,2,243,1179
60,8726,7,5,2002,2002,1909,4,8,0,0,0,9,2006,197000,3,108,1909
90,8604,5,7,1978,1978,941,2,4,0,0,0,11,2009,145000,1,40,941
20,13200,6,6,1958,1958,1570,3,5,1,490,0,5,2008,166800,1,0,1570
60,12256,8,5,1994,1995,2622,3,9,2,186,0,4,2010,325000,3,32,2622
20,8430,5,5,1978,1978,1040,3,5,0,0,0,8,2009,124000,2,0,1040
50,5310,6,8,1910,2003,1635,2,5,0,394,0,6,2006,117000,1,0,1635
60,15578,6,5,2006,2006,1456,3,8,0,0,0,5,2006,172785,3,0,1456
20,11355,7,7,1958,2001,1312,3,6,1,0,0,4,2008,186000,2,448,1312
60,9364,6,7,1969,1969,1352,4,7,0,379,0,3,2010,158000,2,36,1352
20,8190,4,6,1954,1954,948,3,5,1,0,0,10,2007,119000,1,36,948
20,16635,6,7,1977,2000,1602,3,8,1,240,0,6,2009,215000,2,0,1602
20,7476,5,7,1968,1968,1040,3,5,0,188,0,6,2007,145000,2,0,1040
60,7632,7,5,2005,2005,1585,3,7,0,100,0,3,2006,184900,3,77,1585
120,4435,6,5,2003,2003,848,1,4,0,140,0,4,2006,133000,1,0,848
20,8400,5,5,1968,1968,1052,3,5,0,356,0,11,2006,138500,2,0,1052
20,7200,5,7,1950,1950,1040,2,5,0,0,0,6,2006,109500,1,0,1040
60,7500,7,5,1999,1999,1804,3,7,1,140,0,6,2010,189000,3,60,1804
50,12099,5,6,1953,2004,1728,3,7,1,200,0,6,2007,156000,1,0,1728
120,3606,7,5,2006,2007,1352,2,5,1,0,0,8,2007,194000,2,241,1352
30,5925,2,4,1940,1950,612,1,4,0,0,0,10,2009,45000,1,25,612
80,8816,6,7,1971,1971,1052,3,6,0,0,0,6,2010,155000,1,0,1052
60,13869,6,6,1997,1997,1470,3,6,0,0,0,7,2007,177000,2,75,1470
20,11050,7,5,1975,1975,1193,3,5,1,40,0,8,2009,158000,2,0,1193
20,18265,6,5,1986,1986,1256,3,6,1,282,0,3,2008,180000,2,0,1256
50,7681,5,6,1921,1950,1343,3,7,1,192,0,7,2009,154900,2,102,1343
50,10320,6,5,1915,1950,2180,3,7,1,0,0,5,2007,161000,2,170,2180
85,10464,6,6,1980,1980,1102,2,5,1,140,0,6,2006,169000,1,22,1102
50,9600,6,5,1950,1950,1252,3,6,0,0,0,4,2008,119000,1,96,1252
50,10134,5,6,1940,1950,1034,2,5,0,0,0,7,2007,109000,1,39,1034
30,6911,5,5,1924,1950,1301,2,5,0,0,0,10,2009,100000,1,0,1301
20,12182,7,5,2005,2005,1541,3,7,1,0,0,5,2010,220000,2,70,1541
60,11250,7,5,2001,2001,1870,3,6,0,256,0,5,2009,211000,3,43,1870
20,13072,7,5,2004,2005,1114,3,6,0,248,0,5,2009,159000,2,102,1114
80,6930,5,4,1958,1958,1352,3,6,0,168,0,7,2006,130000,1,294,1352
20,9488,5,6,1947,1993,1054,3,6,0,0,0,9,2008,124000,1,182,1054
20,7153,6,5,1991,1991,1294,3,6,0,112,0,6,2008,179200,2,51,1294
20,10000,5,6,1973,2000,1178,3,5,1,224,0,11,2008,157000,2,0,1178
20,11900,7,5,1977,1977,1411,3,6,1,192,0,4,2009,82500,2,0,1411
20,10143,6,7,1963,1963,1380,3,6,0,0,0,6,2009,154000,2,216,1380
60,9765,6,8,1993,1993,1470,3,6,1,232,0,4,2009,185000,3,63,1470
20,14601,9,5,2006,2006,1838,2,8,1,270,0,3,2009,315000,2,68,1838
50,9144,6,4,1915,2004,1716,4,8,0,0,0,3,2008,162500,2,195,1716
20,10295,4,6,1969,1969,936,2,4,0,16,0,9,2008,111900,1,0,936
120,3182,7,5,2005,2006,1555,2,7,1,143,0,5,2009,192500,2,20,1555
50,8375,5,7,1941,1973,1350,2,6,0,0,0,6,2008,152400,2,0,1350
20,11443,8,5,2005,2006,2028,2,7,2,326,0,3,2006,369900,2,66,2028
50,8155,5,7,1930,1950,1200,4,7,0,0,0,7,2008,119000,1,96,1200
50,10930,5,6,1945,1950,1558,3,6,1,0,0,4,2008,140000,2,0,1558
60,11287,7,6,1989,1989,1982,3,7,1,0,0,1,2007,228500,3,280,1982
70,8500,4,4,1920,1950,1317,3,6,0,0,0,7,2008,40000,1,226,1317
60,11029,6,7,1968,1984,2654,4,9,1,0,0,8,2006,250000,3,287,2654
20,7677,5,5,1953,1953,773,2,4,0,0,0,4,2008,110000,1,0,773
20,14977,8,5,2006,2007,1976,2,7,1,250,0,7,2007,440000,2,63,1976
50,8480,5,5,1947,1950,1216,2,6,0,158,0,10,2008,118500,1,102,1216
90,9662,5,4,1977,1977,1967,6,10,0,170,0,8,2006,156500,2,0,1967
60,9453,7,7,1993,2003,1744,3,7,0,370,0,2,2010,194500,3,308,1744
160,2160,7,5,1999,2000,1252,2,4,0,0,0,3,2008,160000,3,48,1252
90,7007,5,5,1979,1979,1513,4,8,0,0,0,6,2009,113722,2,0,1513
60,8413,8,5,1998,1998,2362,3,8,2,147,0,6,2007,312500,3,180,2362
20,14442,6,7,1957,2004,1839,3,7,2,0,0,6,2007,257500,2,287,1839
80,12700,6,5,1964,1964,1246,3,6,2,0,0,11,2006,172000,1,69,1246
60,11103,7,5,2006,2006,1456,3,8,1,0,0,7,2007,155835,3,0,1456
20,7800,5,6,1954,1954,1268,2,7,1,0,0,3,2010,132000,1,98,1268
60,8480,6,5,1993,1994,1680,3,7,0,144,0,10,2008,163000,3,96,1680
160,1488,6,6,1980,1992,1229,2,5,1,176,0,10,2009,137000,2,0,1229
20,13339,6,6,1960,1960,1561,3,6,1,0,0,5,2009,193000,2,268,1561
60,10769,8,5,2007,2007,1768,3,7,0,144,0,4,2009,212000,3,105,1768
70,7200,7,6,1931,2000,1502,3,6,1,0,0,2,2008,149000,2,112,1502
20,9900,5,5,1961,1961,1114,3,5,0,0,0,5,2008,140000,1,164,1114
60,46589,8,7,1994,2005,2448,4,8,1,517,0,7,2009,402000,3,76,2448
20,8049,7,5,1990,1990,1339,2,6,1,0,0,7,2006,180000,2,148,1339
70,3600,5,7,1930,2005,1358,3,6,1,0,0,7,2007,124500,2,32,1358
50,10496,6,6,1949,1950,1846,3,7,1,0,0,1,2007,143000,2,0,1846
85,7400,5,5,1984,1984,1126,2,5,0,178,0,3,2008,152000,1,0,1126
20,6410,4,5,1959,1959,876,3,5,0,0,0,3,2009,85000,1,0,876
20,10324,8,5,2008,2008,1254,2,5,0,168,0,3,2009,221800,2,92,1254
180,1470,4,6,1970,1970,630,1,3,0,0,0,4,2006,73000,1,0,630
20,7150,5,6,1966,1966,988,3,5,0,0,0,11,2007,129250,1,0,988
160,2651,7,5,2000,2000,1382,3,6,0,153,0,4,2006,165000,3,50,1382
20,6993,5,7,1961,1994,1236,3,6,1,0,0,6,2006,135000,1,0,1236
60,10120,8,5,1994,1994,2526,4,8,1,309,0,12,2006,290000,3,78,2526
20,9600,5,6,1950,1950,1200,3,6,0,126,0,8,2009,129900,1,0,1200
30,8960,5,6,1927,1950,1028,2,5,1,0,0,3,2010,115000,1,130,1028
20,10159,9,5,2009,2010,1940,3,8,1,168,0,4,2010,395192,3,95,1940
20,8125,7,5,2002,2002,1654,3,6,0,0,0,2,2006,230000,2,136,1654
70,9600,4,4,1910,1950,1510,3,7,0,0,0,6,2009,87500,2,160,1510
60,10186,7,5,1992,1992,1923,3,8,1,240,0,6,2010,190000,3,39,1923
20,9116,8,5,2001,2001,1491,3,7,0,120,0,5,2006,209000,2,100,1491
20,8593,4,6,1957,1957,907,3,5,0,0,0,7,2008,109008,1,0,907
190,13110,5,6,1972,1972,1193,2,6,0,140,0,7,2006,146500,2,153,1193
60,19522,7,5,1990,1990,2503,3,7,1,0,0,2,2007,300000,3,281,2503
20,19508,6,5,1974,1974,1430,3,6,2,117,0,7,2008,192000,2,273,1430
50,12150,5,5,1954,1954,1795,4,7,0,0,0,11,2008,131500,2,0,1795
90,10773,4,3,1967,1967,1832,4,8,0,0,0,5,2010,136000,2,58,1832
20,10130,8,5,2007,2007,1702,3,7,1,0,0,3,2009,275500,2,69,1702
120,4928,6,5,1976,1976,958,2,5,1,0,0,2,2007,128000,2,205,958
60,10208,7,5,1996,1997,2344,3,7,1,220,0,7,2009,265000,3,0,2344
120,3087,7,5,2006,2006,1364,2,6,1,100,0,11,2006,210250,2,16,1364
20,10768,5,8,1976,2004,1437,3,6,1,0,0,7,2007,218000,2,201,1437
20,8544,5,6,1966,2006,1228,3,6,0,0,0,6,2008,149350,2,65,1228
30,7290,7,8,1921,1950,1424,2,7,1,0,0,4,2008,168000,2,90,1424
70,9600,4,2,1900,1950,1774,4,8,0,0,0,5,2006,87000,2,90,1774
20,17808,4,5,1946,1950,1242,2,4,0,0,0,7,2007,109900,1,0,1242
20,26073,5,5,1956,1956,1898,3,7,2,0,0,4,2008,236500,3,275,1898
20,12493,4,5,1960,1960,1100,3,6,1,355,0,4,2008,141000,1,0,1100
50,9600,6,5,1924,1950,1096,2,5,0,0,0,4,2008,79000,1,136,1096
190,6221,5,5,1941,1950,1355,3,5,0,0,0,10,2007,140000,2,144,1355
20,8688,7,5,2005,2005,1616,3,7,0,208,0,4,2006,232000,2,59,1616
160,1890,6,5,1973,1973,1218,3,7,0,144,0,5,2007,113000,2,28,1218
90,9246,5,5,1973,1973,1656,4,8,0,0,0,11,2008,135000,2,211,1656
160,1879,6,6,1980,1980,1032,2,5,1,213,0,12,2008,116500,1,0,1032
80,9947,7,5,1990,1991,1217,3,6,0,168,0,6,2009,173000,2,27,1217
70,2500,7,8,1915,2005,1826,4,7,1,0,0,6,2009,155000,2,0,1826
50,18600,3,4,1938,1990,1610,4,8,1,0,0,6,2010,124000,2,60,1610
30,8854,6,6,1916,1950,952,2,4,1,0,0,5,2009,121000,1,138,952
90,9297,5,5,1976,1976,1728,4,8,0,0,0,7,2006,188000,2,0,1728
50,10759,5,4,1972,1972,1641,4,5,1,0,0,7,2008,140000,2,92,1641
20,11235,4,5,1963,1979,1382,3,6,1,0,0,10,2006,148000,2,82,1382
80,9020,6,7,1966,1966,1165,3,6,0,0,0,5,2008,174900,2,129,1165
60,10625,7,5,2003,2004,2046,3,8,1,320,0,8,2008,284000,3,62,2046
120,4435,6,5,2003,2003,848,1,3,0,140,0,11,2007,131500,1,0,848
60,10574,8,5,2004,2004,2332,4,9,1,224,0,7,2008,316000,3,142,2332
120,4765,9,5,2000,2000,1638,2,5,1,230,0,7,2008,300000,2,68,1638
85,10012,4,5,1972,1972,1181,3,6,0,0,0,4,2008,137500,2,180,1181
60,14054,7,5,2006,2006,1863,4,9,1,100,0,11,2006,219210,3,17,1863
20,8777,4,5,1949,2003,1126,2,5,0,0,0,5,2009,108000,2,96,1126
20,8760,6,6,1959,1959,1194,3,6,0,0,0,4,2010,148000,1,120,1194
30,7030,4,6,1925,1950,641,2,4,0,184,0,3,2006,85000,1,70,641
20,10739,7,5,2002,2001,1444,3,6,0,144,0,4,2009,203000,2,40,1444
70,8400,6,7,1900,1950,2007,3,8,0,0,0,6,2009,160000,2,235,2007
60,13450,7,5,2002,2002,1861,3,8,0,146,0,6,2006,200000,3,91,1861
20,11423,8,5,2001,2002,1601,3,6,1,180,0,5,2010,272000,2,0,1601
120,8012,6,5,1980,1980,923,2,5,1,80,0,5,2010,143000,2,0,923
20,7830,5,5,1970,1970,1180,2,6,0,0,0,3,2009,128000,2,45,1180
20,7800,5,5,1965,1965,965,3,6,0,421,0,7,2006,119900,1,0,965
20,21579,6,6,1968,1968,1488,3,7,2,0,0,9,2007,215000,2,216,1488
80,19690,6,7,1966,1966,2201,4,8,1,586,738,8,2006,274970,2,236,2201
20,8510,5,7,1971,1971,1050,3,6,0,0,0,7,2009,143000,2,0,1050
50,7920,6,7,1920,1950,1406,3,6,0,0,0,3,2008,89500,1,144,1406
60,12104,7,5,2006,2006,2322,4,8,0,400,0,8,2006,287602,4,45,2322
50,3500,3,5,1945,1950,670,2,4,0,0,0,7,2007,64000,1,21,670
20,9100,5,6,1965,1965,925,2,5,0,0,0,7,2009,117500,1,0,925
20,8760,8,5,2006,2006,1500,3,7,1,144,0,6,2007,212999,2,38,1500
190,10800,6,6,1940,1950,1436,3,8,2,0,0,5,2008,155000,2,126,1436
20,7758,5,7,1962,2001,999,3,6,0,0,0,3,2007,132500,1,132,999
20,8750,7,5,1997,1998,1417,3,7,1,60,0,8,2009,210000,2,117,1417
50,11388,4,7,1910,1993,1273,3,5,0,212,0,9,2006,121000,1,0,1273
120,3701,8,5,1987,1987,1204,2,5,0,120,0,8,2006,130000,2,70,1204
30,6900,5,6,1940,1955,778,2,4,1,0,0,2,2008,120500,1,25,778
60,12858,9,5,2009,2010,2334,3,10,1,144,0,1,2010,376162,3,133,2334
60,8125,7,5,2006,2006,1576,3,6,0,0,0,8,2006,197000,3,50,1576
20,7200,4,8,1972,2006,875,3,5,0,352,0,10,2007,117000,1,0,875
20,13526,5,6,1965,1965,935,3,5,0,180,0,11,2006,137000,1,0,935
180,1477,4,4,1970,1970,630,1,3,0,0,0,4,2009,80000,1,0,630
120,4084,7,6,1986,1986,1501,2,6,1,240,0,7,2008,241500,2,0,1501
20,11639,7,5,2007,2008,1428,3,6,0,0,0,12,2008,182000,2,120,1428
30,8967,5,2,1920,1950,1077,2,6,0,0,0,11,2007,67000,1,0,1077
80,9350,6,7,1964,1991,1302,3,7,0,333,0,10,2007,158000,2,0,1302
40,12144,5,7,1949,1950,1268,3,6,1,0,0,9,2009,133000,1,28,1268
70,21384,5,6,1923,2004,1576,3,6,1,0,0,5,2009,223500,2,312,1576
160,2308,6,5,1974,1974,1322,3,6,1,260,0,6,2009,147000,3,0,1322
70,12155,6,8,1925,1950,1482,4,7,0,0,0,3,2008,140000,2,254,1482
60,11952,7,6,1977,1977,1969,3,8,1,0,0,11,2007,190000,3,276,1969
20,11923,9,5,2007,2007,1800,2,7,0,288,0,5,2009,239000,2,136,1800
20,12160,6,4,1953,1953,1505,2,6,1,0,0,2,2009,149500,1,162,1505
60,10421,7,5,1988,1988,1714,3,7,1,228,0,3,2010,196500,3,222,1714
120,2104,7,6,1976,1976,836,2,5,0,150,0,10,2009,128500,1,20,836
60,7500,6,5,1999,2003,2299,5,7,1,188,0,8,2007,204000,4,30,2299
30,7288,5,6,1942,1950,976,2,5,0,160,0,8,2006,102000,1,0,976
20,15410,6,6,1974,2002,1494,3,7,2,296,0,4,2010,169000,2,186,1494
90,7711,4,3,1977,1977,1440,4,8,0,321,0,8,2007,150000,2,0,1440
90,3000,5,1,1922,1950,2128,4,11,0,0,0,9,2009,62500,2,56,2128
20,18160,6,6,1964,1964,1128,3,6,1,0,0,3,2007,154204,1,354,1128
20,7980,6,7,1992,2007,1187,3,6,0,483,0,3,2010,185000,2,21,1187
60,9545,8,5,2000,2000,2234,3,7,1,0,0,6,2006,300000,3,50,2234
20,8562,5,6,1957,2002,1526,4,7,1,116,0,5,2010,144500,1,78,1526
20,10845,8,5,2003,2004,1575,2,7,1,216,0,6,2008,284000,2,28,1575
60,10800,6,7,1974,1997,2614,4,9,1,38,0,6,2008,240000,3,243,2614
20,12803,7,5,2002,2002,1494,3,6,1,192,0,9,2008,221000,2,36,1494
75,19800,6,8,1935,1990,3672,5,7,2,684,0,12,2006,415000,4,112,3672
70,19950,6,7,1928,1950,2009,4,8,2,0,0,12,2006,235000,2,222,2009
70,9000,5,6,1880,1991,1750,3,8,0,0,0,6,2006,124000,1,293,1750
90,10260,5,4,1976,1976,1872,4,8,0,0,0,11,2008,100000,4,0,1872
120,3013,7,5,2005,2005,1506,2,6,1,142,0,4,2006,213490,2,20,1506
20,7180,8,5,2001,2002,1568,3,6,1,0,0,9,2006,221000,2,266,1568
20,11825,8,5,2006,2007,1694,3,7,1,0,0,6,2007,322400,2,112,1694
20,11166,7,5,2001,2001,1492,3,6,1,0,0,7,2009,201000,2,282,1492
50,5362,5,6,1910,2003,1250,3,8,1,242,0,11,2007,139000,2,81,1250
20,11767,5,5,1950,1950,1368,3,6,0,0,0,6,2009,120000,1,252,1368
60,12720,8,5,2000,2000,2687,4,10,2,252,0,9,2009,327000,3,30,2687
20,11027,6,5,1954,1954,1293,2,5,0,280,0,5,2006,149900,2,0,1293
20,9986,8,5,2006,2007,1795,2,7,1,0,0,2,2007,147000,2,49,1795
20,12887,5,7,1984,1984,833,2,5,0,431,0,4,2010,149900,1,0,833
60,9000,8,5,2008,2008,1590,3,6,0,0,0,6,2009,210000,3,30,1590
70,6155,6,8,1920,1999,1362,3,6,0,0,0,6,2008,128000,2,84,1362
20,47280,6,5,1950,1950,1488,3,6,1,0,0,7,2008,133000,3,180,1488
20,8335,5,5,1954,1954,1124,3,5,1,0,0,4,2006,93000,1,226,1124
20,13501,8,5,2006,2006,1636,3,8,1,0,0,6,2007,255000,2,60,1636
20,9849,7,6,2007,2007,1689,3,7,0,0,0,6,2007,248328,2,56,1689
20,9000,4,7,1945,1950,998,3,5,0,0,0,5,2007,89500,1,140,998
60,7837,6,7,1993,1994,1571,3,7,1,0,0,5,2009,178000,3,40,1571
20,7200,5,8,1972,1972,864,3,5,0,0,0,3,2006,119900,1,0,864
190,9600,5,5,1920,1960,2350,4,10,0,0,0,4,2008,130000,2,219,2350
20,14157,9,5,2005,2006,1922,3,8,1,178,0,7,2007,377426,2,51,1922
60,10274,6,7,1986,1986,1400,3,6,0,0,0,7,2009,162000,3,48,1400
60,13975,9,5,2005,2006,2206,4,10,1,148,0,8,2006,300000,3,95,2206
60,9370,6,5,1992,1993,1731,3,7,0,307,0,10,2006,248500,3,309,1731
50,13758,7,5,1990,1991,1717,3,7,1,168,0,4,2007,187500,3,36,1717
20,7584,5,5,1953,1953,1036,3,5,0,120,0,6,2008,112900,1,24,1036
60,18275,7,8,1962,1998,2448,3,9,2,520,0,9,2006,277500,3,102,2448
20,12898,9,5,2007,2008,1620,2,6,1,228,0,9,2009,315500,2,0,1620
60,11762,8,5,1992,1993,2202,4,9,1,0,0,9,2007,263000,3,209,2202
20,10356,5,6,1975,1975,969,3,5,0,0,0,1,2007,122000,2,0,969
120,4671,8,5,1988,1989,1228,2,5,1,168,0,10,2008,189000,2,120,1228
60,10261,6,5,2000,2000,1792,3,8,1,0,0,5,2008,186500,3,0,1792
20,7800,5,5,1964,1964,912,2,5,0,0,0,11,2006,115000,1,0,912
60,15038,6,5,1996,1996,1636,3,7,1,168,0,11,2008,173000,3,84,1636
160,1920,5,5,1971,1971,1365,2,6,0,240,0,8,2007,122500,2,36,1365
30,7898,4,7,1920,1994,985,2,4,0,0,0,4,2010,105000,1,0,985
50,13650,5,5,1958,1958,1920,4,8,1,0,0,7,2006,172500,2,0,1920
20,11717,6,6,1970,1970,1442,2,6,1,371,0,2,2009,185000,2,0,1442
20,13125,6,5,1997,1998,1493,3,7,1,140,0,4,2008,208900,2,39,1493
50,10134,5,5,1910,1950,1447,3,6,0,80,0,7,2009,103000,1,244,1447
80,9350,5,8,1965,1999,1265,3,6,1,0,0,10,2008,179900,2,188,1265
50,8405,4,3,1945,1950,1529,4,9,0,92,0,4,2009,98000,2,185,1529
60,8123,6,5,2000,2000,1800,3,7,1,100,0,6,2009,179000,3,63,1800
20,7791,5,8,1963,1995,912,3,6,0,0,0,10,2009,129000,1,0,912
20,8125,6,5,1994,1998,1679,3,7,1,224,0,10,2008,193500,2,42,1679
20,10037,8,5,2006,2007,1460,3,6,1,0,0,8,2008,247000,2,20,1460
60,9675,7,5,2005,2005,1971,3,8,1,0,0,2,2009,253000,3,48,1971
20,9240,6,8,1959,1998,988,3,6,0,156,0,6,2009,149500,2,0,988
20,50271,9,5,1981,1987,1842,0,5,1,857,0,11,2006,385000,1,72,1842
60,7472,7,9,1972,2004,1479,4,7,0,0,0,6,2007,184000,2,32,1479
20,15401,9,5,2004,2004,1884,2,7,1,214,0,9,2008,387000,2,76,1884
90,8078,5,5,1958,1958,1560,4,8,0,0,0,12,2007,128600,2,0,1560
20,12968,5,6,1962,1962,912,2,4,0,140,0,9,2008,144000,1,176,912
50,9525,6,4,1954,1972,1855,4,7,0,182,0,10,2006,136900,2,0,1855
60,9600,6,6,1971,1971,1645,4,7,0,0,0,6,2010,171000,3,78,1645
50,6120,5,6,1936,1950,1539,3,5,0,112,0,4,2009,141500,2,0,1539
20,21370,5,5,1950,1950,1640,3,7,1,0,0,6,2006,131000,1,225,1640
70,9600,5,7,1910,2002,1432,2,7,0,270,0,5,2007,132000,2,112,1432
120,3940,7,5,2004,2004,1576,2,7,1,143,0,5,2008,219990,2,20,1576
60,8462,6,5,1994,1994,1721,3,7,0,300,0,7,2007,201000,3,87,1721
20,11645,8,5,2005,2006,1498,3,7,1,144,0,3,2009,237000,2,98,1498
20,9320,4,5,1959,1959,1225,3,6,0,352,0,1,2010,128950,2,0,1225
60,10800,5,7,1939,2006,1352,4,7,0,187,0,8,2009,149000,2,128,1352
50,4761,3,3,1918,1950,1020,2,5,0,0,0,10,2006,64500,1,105,1020
20,7000,5,4,1961,1961,1150,3,6,0,0,0,7,2006,146000,1,162,1150
